created_at,user_id_str,username,name,fast_followers_count,favourites_count,followers_count,following_count,listed_count,media_count,normal_followers_count,statuses_count,url,location,image_url,account_url
Sun Aug 01 04:38:09 +0000 2021,1421691641589469186,aabraham09,Kaleb,0,36987,601,538,1,143,601,11623,-,"Bandung, Indonesia",https://pbs.twimg.com/profile_images/1886976648152801280/HBNHsVm0_normal.jpg,https://x.com/aabraham09
Sun Aug 01 05:40:51 +0000 2021,1421707432313561091,chairblow1000,Chairblow1000,0,96,150,72,0,332,150,1455,-,-,https://pbs.twimg.com/profile_images/1604064483025989632/qA6ipR5-_normal.jpg,https://x.com/chairblow1000
Sun Aug 01 07:55:12 +0000 2021,1421741229709021187,mengcapeksangat,Patrick,0,62005,458,544,1,60,458,15551,-,-,https://pbs.twimg.com/profile_images/1640076331319951361/3ignMwnM_normal.jpg,https://x.com/mengcapeksangat
Sun Aug 01 14:12:32 +0000 2021,1421836043695779841,Arthamilli2111,Arthamilli,0,353,17,37,0,55,17,6228,-,-,https://pbs.twimg.com/profile_images/1649747302142332928/iTQTYM2p_normal.jpg,https://x.com/Arthamilli2111
Sun Aug 01 16:36:07 +0000 2021,1421872282998165506,unknwtillthend,Eong,0,51781,52,214,0,668,52,12645,-,-,https://pbs.twimg.com/profile_images/1964953249771102208/CFWDXeVS_normal.jpg,https://x.com/unknwtillthend
Mon Aug 02 06:50:23 +0000 2021,1422087330202931202,winkIemon,lexi ♡,0,14118,253,453,0,725,253,6377,-,b28,https://pbs.twimg.com/profile_images/1990341213749411840/fCp59Cgv_normal.jpg,https://x.com/winkIemon
Mon Aug 02 07:56:58 +0000 2021,1422104049927680007,medianesiaid,MedianesiaID,0,2,5,10,0,0,5,4377,https://t.co/x4nixnEfMP,"Batam, Kepulauan Riau",https://pbs.twimg.com/profile_images/1976258477170536448/WB9rjYwC_normal.jpg,https://x.com/medianesiaid
Mon Aug 02 08:18:37 +0000 2021,1422109533921374208,suphahero,olen🍓🥞,0,15622,1134,1127,0,4253,1134,29759,-, ENFJ-T,https://pbs.twimg.com/profile_images/1991766440240902146/CPQXnqu3_normal.jpg,https://x.com/suphahero
Mon Aug 02 10:13:22 +0000 2021,1422138376958840832,Sharingan123455,Berserker,0,4896,42,332,0,664,42,8094,-,-,https://pbs.twimg.com/profile_images/1622497716927619072/Ebi2WTC__normal.jpg,https://x.com/Sharingan123455
Mon Aug 02 12:03:40 +0000 2021,1422166154051670023,HarukamiYoru,Harukami Yoru 🔫🦊,0,70354,3650,7501,17,2437,3650,17492,https://t.co/Ebc6L01jpu,--REDACTED--,https://pbs.twimg.com/profile_images/1975624003055460353/7pubksI__normal.jpg,https://x.com/HarukamiYoru
Mon Aug 02 13:08:05 +0000 2021,1422182349249277954,HumasMimika,Humas Polres Mimika,0,4,110,6,0,7728,110,9105,-,-,https://pbs.twimg.com/profile_images/1422182549170786305/hiXY7B8I_normal.jpg,https://x.com/HumasMimika
Mon Aug 02 23:41:45 +0000 2021,1422341838963314689,twzcklra,radith/dito,0,2191,34,163,0,95,34,1243,-,fhui'25,https://pbs.twimg.com/profile_images/1915814307268595714/KkTtPscX_normal.jpg,https://x.com/twzcklra
Tue Aug 03 09:08:15 +0000 2021,1422484238595596288,sekretarisPD,Usman Shidiq,0,4373,368,232,1,125,368,5554,-,-,https://pbs.twimg.com/profile_images/1422485724448772097/V_2QZuM4_normal.jpg,https://x.com/sekretarisPD
Tue Aug 03 13:11:30 +0000 2021,1422545624663134209,precieuxlee,𝒜𝓃𝑜 🦢,0,15790,103,326,0,908,103,10258,https://t.co/MDr7FPbY3Z,-,https://pbs.twimg.com/profile_images/1988208106606870528/TMLsE1bn_normal.jpg,https://x.com/precieuxlee
Tue Aug 03 13:33:59 +0000 2021,1422551177137250305,cech0chang,aya,0,5954,575,372,2,3921,575,23984,-,-,https://pbs.twimg.com/profile_images/1725779179218907136/ptTrKasu_normal.jpg,https://x.com/cech0chang
Wed Aug 04 08:00:16 +0000 2021,1422829609385553923,murahrizki_,gelangsipatugelang🦋🐾,0,1680,34,201,2,76,34,4485,-,-,https://pbs.twimg.com/profile_images/1956322342164160512/JHDZwrjo_normal.jpg,https://x.com/murahrizki_
Wed Aug 04 11:50:27 +0000 2021,1422887590164779008,koswaradhiwa,dhiw,0,40571,35,51,0,139,35,1818,-,-,https://pbs.twimg.com/profile_images/1882466679311257600/Iyx44JGt_normal.jpg,https://x.com/koswaradhiwa
Wed Aug 04 15:06:09 +0000 2021,1422936795499487235,kindaschwensza,バレンシア,0,129472,69,817,2,79,69,11484,-,"Kota Bandung, Jawa Barat",https://pbs.twimg.com/profile_images/1894207236311752704/6mE_8Sjp_normal.jpg,https://x.com/kindaschwensza
Wed Aug 04 16:42:30 +0000 2021,1422961073473294342,jeyijeyin,jelyn`冬,0,32851,733,850,0,343,733,7612,-,-,https://pbs.twimg.com/profile_images/1991552923340615680/KVdjhfbH_normal.jpg,https://x.com/jeyijeyin
Thu Aug 05 08:10:01 +0000 2021,1423193912018042886,rizzblud,CatHolic,0,25597,624,606,1,1001,624,15327,-,-,https://pbs.twimg.com/profile_images/1907770695649837056/ElV6JMwr_normal.jpg,https://x.com/rizzblud
Thu Aug 05 12:09:05 +0000 2021,1423254666310078466,judbel0,nαnαmiholic,0,4384,6,229,0,220,6,3692,-,-,https://pbs.twimg.com/profile_images/1962712728709345280/9FC7S7aP_normal.jpg,https://x.com/judbel0
Thu Aug 05 12:38:52 +0000 2021,1423262189700345859,notfutura,futura,0,2932,49,213,4,72,49,3257,-,-,https://pbs.twimg.com/profile_images/1630472904373854208/_XHOUsDl_normal.jpg,https://x.com/notfutura
Thu Aug 05 16:33:45 +0000 2021,1423321294997626889,imdiordinari,🥴,0,4840,31,7,0,18,31,344,-,-,https://pbs.twimg.com/profile_images/1977251927621865472/vCutkelb_normal.jpg,https://x.com/imdiordinari
Thu Aug 05 18:25:46 +0000 2021,1423349409840975873,streetlawyers85,street lawyers,0,236,275,191,2,746,275,19723,-,"DKI Jakarta, Indonesia",https://pbs.twimg.com/profile_images/1760633038927810560/xgALXkgN_normal.jpg,https://x.com/streetlawyers85
Fri Aug 06 02:28:20 +0000 2021,1423470850624212993,itslightyz,hi,0,2300,14,146,0,125,14,1318,-,-,https://pbs.twimg.com/profile_images/1963060862060818432/8Cy5VSd5_normal.jpg,https://x.com/itslightyz
Fri Aug 06 03:36:13 +0000 2021,1423487991134048256,cutievee3223,yjunieblueberry,0,59800,98,437,1,237,98,6399,-,-,https://pbs.twimg.com/profile_images/1989494370572406786/6ZUKXq0v_normal.jpg,https://x.com/cutievee3223
Fri Aug 06 15:43:21 +0000 2021,1423671000021946371,humasreslamsel,Humas Polres Lampung Selatan,0,136,162,52,0,3451,162,3638,-,Kabupaten Lampung Selatan,https://pbs.twimg.com/profile_images/1687461698599587840/ndq59l6N_normal.jpg,https://x.com/humasreslamsel
Sat Aug 07 04:20:25 +0000 2021,1423861428683829255,slvlbrtttt,𝓣𝓪𝓻 ~,0,138138,1252,1337,0,5,1252,7202,-,-,https://pbs.twimg.com/profile_images/1983138729373118469/4H5ONnkx_normal.jpg,https://x.com/slvlbrtttt
Sat Aug 07 09:32:15 +0000 2021,1423939981261754372,Garaaa999,Ngantuk 🥱,0,49237,728,256,1,247,728,18107,https://t.co/VRwuAk1oAc,Plat BM,https://pbs.twimg.com/profile_images/1428393742495469570/WnwrAWG3_normal.jpg,https://x.com/Garaaa999
Sun Aug 08 02:36:06 +0000 2021,1424197547753570306,nyaacatus,echa (24/7 nangisin phainon 😿),0,63496,79,131,1,382,79,5278,-,-,https://pbs.twimg.com/profile_images/1985589283990990848/B68-lhY9_normal.jpg,https://x.com/nyaacatus
Sun Aug 08 05:36:47 +0000 2021,1424243124486873089,humasmodung3,Polsek Modung,0,1203,8,3,1,1583,8,3293,-,-,https://pbs.twimg.com/profile_images/1424243238181896192/rkC1sZb3_normal.jpg,https://x.com/humasmodung3
Sun Aug 08 05:40:22 +0000 2021,1424244018209189888,otanutinatun,tan,0,7157,18,85,0,69,18,2099,-,-,https://pbs.twimg.com/profile_images/1435251289290510340/axibXowy_normal.jpg,https://x.com/otanutinatun
Sun Aug 08 07:28:52 +0000 2021,1424271328874430467,anemone_sun24,Sunich,0,52983,192,48,0,1831,192,11324,https://t.co/Vf3TzAS8gr,-,https://pbs.twimg.com/profile_images/1985634228181352449/rJbyT_L0_normal.jpg,https://x.com/anemone_sun24
Sun Aug 08 08:17:10 +0000 2021,1424283500027412481,ScardiaAgni,Scardia Agnibrata 💎 - UVER ID Baik,0,1075,511,430,5,247,511,733,https://t.co/IEL4ry4EvZ,-,https://pbs.twimg.com/profile_images/1991003121460695040/010x_ECQ_normal.jpg,https://x.com/ScardiaAgni
Sun Aug 08 08:59:10 +0000 2021,1424294027126444038,Sunshine_3009,Iced Americano,0,3255,9,17,0,3,9,200,-,-,https://pbs.twimg.com/profile_images/1676489978124333062/3LUUafgg_normal.jpg,https://x.com/Sunshine_3009
Sun Aug 08 11:23:18 +0000 2021,1424330292848824322,Sanpinaa,San2Fina,0,19621,2029,887,1,919,2029,15122,https://t.co/0OOAGiFdXu,"Lampung, Indonesia",https://pbs.twimg.com/profile_images/1982033211484946432/2RxLi8fD_normal.jpg,https://x.com/Sanpinaa
Sun Aug 08 14:00:36 +0000 2021,1424369887749705733,SoleilLumina,Sol ☀,0,48523,189,496,0,1563,189,35304,-,Indonesia,https://pbs.twimg.com/profile_images/1963724921588322304/2St2atf0_normal.jpg,https://x.com/SoleilLumina
Mon Aug 09 02:58:22 +0000 2021,1424565582582587400,PolresBoyolali1,Polres Boyolali 🇮🇩,0,408,164,23,1,2276,164,2610,-,-,https://pbs.twimg.com/profile_images/1424565825239863300/GLHkQcHB_normal.jpg,https://x.com/PolresBoyolali1
Mon Aug 09 03:29:28 +0000 2021,1424573456029347840,firman__nurhuda,Firman Nurhuda,0,117789,714,793,3,5624,714,84803,https://t.co/biu7rEVy0a,Republic Of Indonesia ,https://pbs.twimg.com/profile_images/1989205031015636992/g0FvPUK8_normal.jpg,https://x.com/firman__nurhuda
Mon Aug 09 03:40:02 +0000 2021,1424576072532709382,KangDickyAjah,Kang Dicky,0,40502,4877,2177,2,1536,4877,42558,-,-,https://pbs.twimg.com/profile_images/1582215634766946305/VfaE3j1o_normal.jpg,https://x.com/KangDickyAjah
Mon Aug 09 06:20:10 +0000 2021,1424616420139175938,Ariwasunhinged,Ari,0,38373,108,88,0,852,108,16793,-,Indonesia,https://pbs.twimg.com/profile_images/1964495985356509185/vBgbTSuX_normal.jpg,https://x.com/Ariwasunhinged
Tue Aug 10 06:45:19 +0000 2021,1424985102098989056,choxotian,天,0,981,2342,956,2,83,2342,3334,-,Jakarta Capital Region,https://pbs.twimg.com/profile_images/1660303317166358531/6KCSqGrd_normal.jpg,https://x.com/choxotian
Tue Aug 10 08:03:28 +0000 2021,1425004812211429376,meneulis,⭑.ᐟ,0,21594,253,248,0,2172,253,19990,https://t.co/fypB8RbeqP,Raka Agraish Baskara,https://pbs.twimg.com/profile_images/1988397376365793280/52OKz5b4_normal.jpg,https://x.com/meneulis
Tue Aug 10 11:25:19 +0000 2021,1425055608827387909,xxxyxzaa,zoell |,0,11768,148,136,0,14,148,3039,-,heartsHearts ,https://pbs.twimg.com/profile_images/1962594681470230530/etYgjlrK_normal.jpg,https://x.com/xxxyxzaa
Tue Aug 10 11:58:41 +0000 2021,1425063548208648193,rubyurbyru,ruby #ACAB,0,52197,136,223,0,563,136,8304,-,-,https://pbs.twimg.com/profile_images/1962796833455079424/DGLsAevG_normal.jpg,https://x.com/rubyurbyru
Tue Aug 10 17:18:51 +0000 2021,1425144591053856769,brombromcik,dwi,0,2325,36,50,0,55,36,675,-,-,https://pbs.twimg.com/profile_images/1984525525222899712/9J5Ied2H_normal.jpg,https://x.com/brombromcik
Tue Aug 10 21:19:29 +0000 2021,1425205121281970176,ZKVLumiKen,LumiKenraali❄️🔻,0,65887,288,1755,3,112,288,5991,https://t.co/4UE4h2FGmY,-,https://pbs.twimg.com/profile_images/1843437357992939520/VgUA1x94_normal.jpg,https://x.com/ZKVLumiKen
Tue Aug 10 22:25:46 +0000 2021,1425221808886743045,Adenamella,Mell A,0,112,1006,1320,0,163,1006,517,-,-,https://pbs.twimg.com/profile_images/1939640905616523264/t0V8RYpg_normal.jpg,https://x.com/Adenamella
Tue Aug 10 23:34:56 +0000 2021,1425239231555723270,yonangrande,yonan,0,103952,294,275,3,1804,294,8952,-,eng/indo,https://pbs.twimg.com/profile_images/1990575309964681216/u1WEAuTu_normal.jpg,https://x.com/yonangrande
Wed Aug 11 01:41:59 +0000 2021,1425271182199193608,spenby_madiun,SMPN 9 Madiun,0,2879,28,173,1,1526,28,1683,https://t.co/M0Sn7sDte6,"Kota Madiun, Jawa Timur",https://pbs.twimg.com/profile_images/1425273308551909378/a9IkJkoq_normal.jpg,https://x.com/spenby_madiun
Wed Aug 11 02:36:04 +0000 2021,1425284755747065861,11D_Libra,🐾,0,76,76,70,0,191,76,5923,-,-,https://pbs.twimg.com/profile_images/1906687543502123008/BVtbx8I3_normal.jpg,https://x.com/11D_Libra
Wed Aug 11 05:59:58 +0000 2021,1425336053825609728,SSatyaries,AzkaSsatyaries.,0,20772,60,198,15,464,60,16640,-,"DKI Jakarta, Indonesia",https://pbs.twimg.com/profile_images/1919418621434134528/Yhr3V-Pn_normal.jpg,https://x.com/SSatyaries
Wed Aug 11 06:12:55 +0000 2021,1425339372291776512,thariqilham23,hadirnihbang,0,809,14,45,0,69,14,1322,-,-,https://pbs.twimg.com/profile_images/1849698564160823296/gSJn3Gxv_normal.jpg,https://x.com/thariqilham23
Wed Aug 11 07:36:37 +0000 2021,1425360413231697924,republicoze,o j é,0,109749,79,174,0,797,79,13422,-,-,https://pbs.twimg.com/profile_images/1984200861346889729/oA_tMqQu_normal.jpg,https://x.com/republicoze
Wed Aug 11 08:43:44 +0000 2021,1425377301953277953,kelixmann,Prabowo Alpenliebe,0,444,2992,2062,12,3574,2992,71394,-,"Пряжинский район, Карелия респ",https://pbs.twimg.com/profile_images/1880169143737151491/ayFwSGFI_normal.jpg,https://x.com/kelixmann
Wed Aug 11 15:22:59 +0000 2021,1425477773183750144,vinethereall,sa,0,48930,159,164,1,341,159,6918,-,unlabelled ,https://pbs.twimg.com/profile_images/1934877099267108864/5bwdYc9A_normal.jpg,https://x.com/vinethereall
Thu Aug 12 03:13:02 +0000 2021,1425656440220360704,KoboyKeprok,Koboy Keprok,0,736,16,58,2,8,16,5171,-,-,https://pbs.twimg.com/profile_images/1425656544994103304/8eJvUzMp_normal.png,https://x.com/KoboyKeprok
Thu Aug 12 08:33:12 +0000 2021,1425737081796534272,gpp_hehe,Pandheva Mahenra,0,6140,341,254,1,304,341,6893,-,❤️,https://pbs.twimg.com/profile_images/1955455240712695808/hb08JVOc_normal.jpg,https://x.com/gpp_hehe
Thu Aug 12 10:05:31 +0000 2021,1425760301174067204,venomizzzed,Vincent,0,23254,34,164,1,218,34,3650,-,"DKI Jakarta, Indonesia",https://pbs.twimg.com/profile_images/1915088178702364672/gt_Dkl5d_normal.jpg,https://x.com/venomizzzed
Thu Aug 12 11:15:54 +0000 2021,1425777997060079617,manusiasukaroti,amellll,0,4250,103,134,0,525,103,6220,-,-,https://pbs.twimg.com/profile_images/1990652693350920199/OjlPGMJQ_normal.jpg,https://x.com/manusiasukaroti
Thu Aug 12 14:11:11 +0000 2021,1425822131544236045,match_alattetea,卡琳娜,0,1962,301,267,0,4262,301,164151,-,-,https://pbs.twimg.com/profile_images/1984600311580016641/29jO5_tt_normal.jpg,https://x.com/match_alattetea
Thu Aug 12 16:10:37 +0000 2021,1425852039536418817,MadionoMas,Madiono Mas,0,1331,20,60,0,34,20,362,-,-,https://pbs.twimg.com/profile_images/1426323262003290115/9de0hadg_normal.jpg,https://x.com/MadionoMas
Fri Aug 13 00:37:00 +0000 2021,1425979597368094724,wonderoyals,isa 𖢷,0,6127,777,836,0,46,777,2595,-,-,https://pbs.twimg.com/profile_images/1878105675836133376/jIgzQLrr_normal.jpg,https://x.com/wonderoyals
Fri Aug 13 05:57:01 +0000 2021,1426060096463798274,liek_mino,BAKUL LAPTOP AMANAH,0,77048,5669,6048,3,2271,5669,34795,https://t.co/zqjKoFNqcU,"Pondok Gede, Bekasi",https://pbs.twimg.com/profile_images/1871133745232904192/92IydGsa_normal.jpg,https://x.com/liek_mino
Fri Aug 13 07:14:11 +0000 2021,1426079572693422080,sucksgurl_,nid⋆🐾°,0,65138,479,416,0,845,479,11827,-,-,https://pbs.twimg.com/profile_images/1984269998039433216/4qLiJIAB_normal.jpg,https://x.com/sucksgurl_
Fri Aug 13 07:39:07 +0000 2021,1426085827906478081,omongomongcom,Omong-Omong Media,0,837,11044,18,33,660,11044,6962,https://t.co/97lyu6wf18,-,https://pbs.twimg.com/profile_images/1433602255630921735/_utPJXau_normal.jpg,https://x.com/omongomongcom
Fri Aug 13 08:28:47 +0000 2021,1426098341381771265,itsprlncess,Laa 🌸,0,1915,89,116,3,393,89,6636,-,-,https://pbs.twimg.com/profile_images/1931942111718649857/parTYgCZ_normal.jpg,https://x.com/itsprlncess
Fri Aug 13 08:32:53 +0000 2021,1426099310312136706,IbanitaNora,norskies,0,31030,127,185,0,103,127,12454,-,-,https://pbs.twimg.com/profile_images/1923971589797806080/Go2Z4znp_normal.jpg,https://x.com/IbanitaNora
Fri Aug 13 15:11:59 +0000 2021,1426199822629933062,tsukippies,azaa,0,6071,6,34,0,7,6,1550,-,future ISI YK student 😶‍🌫️,https://pbs.twimg.com/profile_images/1966918322303496192/8EWIwu-T_normal.jpg,https://x.com/tsukippies
Fri Aug 13 16:47:14 +0000 2021,1426223620615925761,jimmyle0o,acel 💤 rest,0,28863,273,252,0,495,273,9489,-,kinda ia,https://pbs.twimg.com/profile_images/1974812490015150080/Cr3bbZJE_normal.jpg,https://x.com/jimmyle0o
Fri Aug 13 21:06:41 +0000 2021,1426289029444620291,lahmiacx,Lahmi ,0,46915,131,601,0,1300,131,18366,https://t.co/VLRe92axLK,Open-Source Country,https://pbs.twimg.com/profile_images/1976508462805942272/MNQxLJ_T_normal.jpg,https://x.com/lahmiacx
Sat Aug 14 02:02:41 +0000 2021,1426363549832552450,ghoxala,asam sulfat,0,32,48,81,0,3183,48,23499,-,-,https://pbs.twimg.com/profile_images/1700497322843734016/1-LWIN4d_normal.jpg,https://x.com/ghoxala
Sat Aug 14 03:40:08 +0000 2021,1426388014901596171,V_loveanimation,V_lovesanimation ⚡☀️,0,17730,147,354,0,209,147,7077,https://t.co/KmWEG89A0k,MINORS & HOMOPHOBIC DNI‼️,https://pbs.twimg.com/profile_images/1590678515896053761/WItt4ed3_normal.jpg,https://x.com/V_loveanimation
Sat Aug 14 04:56:51 +0000 2021,1426407394192461829,astturnn,nann,0,26621,6520,1173,1,668,6520,14940,https://t.co/1CqtkKNunF,"Yogyakarta, Indonesia",https://pbs.twimg.com/profile_images/1965387859457945600/4odSR6QF_normal.jpg,https://x.com/astturnn
Sat Aug 14 05:00:58 +0000 2021,1426408370362150917,MaungJawa07,🇮🇩,0,17299,215,327,0,474,215,9286,-,Indonesia,https://pbs.twimg.com/profile_images/1901449176749326336/znWRAsbL_normal.jpg,https://x.com/MaungJawa07
Sat Aug 14 05:43:47 +0000 2021,1426419075547222018,Humas_Respasbar,Humas Polres Pasaman Barat,0,534,333,89,0,24483,333,24520,-,-,https://pbs.twimg.com/profile_images/1428955997335298051/OdpUztZC_normal.jpg,https://x.com/Humas_Respasbar
Sat Aug 14 05:57:23 +0000 2021,1426422644883161091,mesinkonstruksi,Mesin Konstruksi Bangunan,0,45,13,19,0,342,13,357,https://t.co/KsCqsWrY28,"Jakarta Pusat, DKI Jakarta",https://pbs.twimg.com/profile_images/1432691353431916545/pBtkX915_normal.jpg,https://x.com/mesinkonstruksi
Sat Aug 14 09:20:19 +0000 2021,1426473685313941505,llaarcv,ًel,0,3187,139,180,0,213,139,3141,-,she/her | 23+ | MINOR DNI.,https://pbs.twimg.com/profile_images/1979070010224967680/FoRSGmHY_normal.png,https://x.com/llaarcv
Sat Aug 14 09:47:53 +0000 2021,1426480466450804736,Miharjatea,Raja Ghombal,0,22948,349,928,0,30,349,3433,-,-,https://pbs.twimg.com/profile_images/1937339115533656064/4VXhAPKD_normal.jpg,https://x.com/Miharjatea
Sat Aug 14 11:31:53 +0000 2021,1426506784919883782,awso__,AW 🐻,0,4667,178,256,0,901,178,16186,-,Kota Industri,https://pbs.twimg.com/profile_images/1987488875061940225/k-vZHP7v_normal.jpg,https://x.com/awso__
Sat Aug 14 11:50:31 +0000 2021,1426511518351249408,beabadoobeei,𝓙iu,0,36075,162,229,0,704,162,16468,-,any pronouns ,https://pbs.twimg.com/profile_images/1991704466572341248/uCut-fBS_normal.jpg,https://x.com/beabadoobeei
Sat Aug 14 14:09:32 +0000 2021,1426546488285356045,repitl,kara,0,3758,965,1228,7,368,965,13022,-,Indonesia,https://pbs.twimg.com/profile_images/1822155839957852160/djrHgObV_normal.jpg,https://x.com/repitl
Sat Aug 14 14:39:33 +0000 2021,1426554028775809026,Memorabiliya,Rivqi aw,0,12411,4,19,0,11,4,199,-,-,https://pbs.twimg.com/profile_images/1853016380498661376/BN-KHbKg_normal.jpg,https://x.com/Memorabiliya
Sat Aug 14 15:52:02 +0000 2021,1426572143429513229,qassami_09back,backbone,0,13561,3653,3316,0,79,3653,15662,-,"DKI Jakarta, Indonesia ",https://pbs.twimg.com/profile_images/1989648496757297152/GiPlhVf7_normal.jpg,https://x.com/qassami_09back
Sat Aug 14 21:50:27 +0000 2021,1426662466407129089,yoesrppo,ysrn,0,88,19,72,0,163,19,1190,-,"Kartosuro, Indonesia",https://pbs.twimg.com/profile_images/1539576266331783170/LmWFLL4O_normal.jpg,https://x.com/yoesrppo
Sun Aug 15 05:02:57 +0000 2021,1426771334181253121,kodim0419tanjab,Kodim 0419/Tanjab,0,128,15,0,0,3890,15,4026,https://t.co/w5yJb90jeG,"Jambi, Indonesia",https://pbs.twimg.com/profile_images/1426774314221662213/f3ZvlEVq_normal.jpg,https://x.com/kodim0419tanjab
Sun Aug 15 10:01:27 +0000 2021,1426846447224311810,nines1128,Nishiki Cap.,0,45428,291,1714,6,3217,291,37691,https://t.co/CReNwkdUTp,-,https://pbs.twimg.com/profile_images/1987393275528093696/O0PPGeIA_normal.jpg,https://x.com/nines1128
Sun Aug 15 15:08:16 +0000 2021,1426923642437308423,lovesalsky,𝓐za wants hirono𓆉 𓆝 𓆡,0,37239,877,256,0,291,877,7190,-,INTP gank,https://pbs.twimg.com/profile_images/1949457711382646784/MEnHPP6y_normal.jpg,https://x.com/lovesalsky
Sun Aug 15 15:54:24 +0000 2021,1426935269350019075,FlowEffect_,𝙁𝙡𝙤𝙬𝐓𝐡𝐢𝐧𝐤,0,8110,1288,152,0,225,1288,14999,-,"Kota Surabaya, Jawa Timur",https://pbs.twimg.com/profile_images/1963497958600744960/DuVmjqRD_normal.jpg,https://x.com/FlowEffect_
Mon Aug 16 02:30:24 +0000 2021,1427095335084515333,99propaganda,key,0,32404,3843,2501,3,3609,3843,13124,-,-,https://pbs.twimg.com/profile_images/1694684133879169024/pLjiLAsg_normal.jpg,https://x.com/99propaganda
Mon Aug 16 06:52:51 +0000 2021,1427161299838898181,zzzyyy_hhh,zyh,0,1233,11,56,0,7,11,738,-,-,https://pbs.twimg.com/profile_images/1967024911601594370/5Arx5503_normal.jpg,https://x.com/zzzyyy_hhh
Mon Aug 16 08:30:30 +0000 2021,1427185944122191875,swissfly_,lovey,0,73,6,8,0,56,6,798,-,-,https://pbs.twimg.com/profile_images/1930886903492214784/9EAuM8sw_normal.jpg,https://x.com/swissfly_
Mon Aug 16 09:22:12 +0000 2021,1427198912176136194,lookingfornala,febii,0,1754,11,18,0,2,11,3543,-,"Kota Bandung, Jawa Barat",https://pbs.twimg.com/profile_images/1818277805924458497/oUF2KJ5g_normal.jpg,https://x.com/lookingfornala
Mon Aug 16 11:26:41 +0000 2021,1427230244990177281,lithelpigeon_,ainz's pit hair 😆,0,871,0,57,0,55,0,854,-,-,https://pbs.twimg.com/profile_images/1990602563683852288/PYa65tF1_normal.jpg,https://x.com/lithelpigeon_
Mon Aug 16 12:23:15 +0000 2021,1427244480499884032,ddeeppccyy,0ZZMOZZART ●⁠´ヘ`⁠●,0,4030,127,100,1,438,127,1791,https://t.co/KI9FueIj3R,Lokasi,https://pbs.twimg.com/profile_images/1966118809707884550/DcJFNkp0_normal.jpg,https://x.com/ddeeppccyy
